ROUTE_NUMBER,ROUTE_NAME,DIRECTION_NAME,DIRECTION_NAME_ALT,SERVICE_CODE,SERVICE_TYPE,SERVICE_CLASS,SERVICE_MODE,SORT_ORDER,STOP_ID,STOP,TRAVEL_DIRECTION,TIMEPOINT,CITY,COUNTY,TAZ,CENSUS_TRACT,AVG_DWELL_TIME,AVG_SEGMENT_MILES,AVG_PASSENGER_MILES,AVG_PASSENGERS_ON,AVG_PASSENGERS_OFF,AVG_VEHICLE_SEATS,AVG_LOAD,MAX_LOAD,MAX_LOAD_P,AVG_WHEELCHAIR,AVG_BICYCLE,AVG_KNEEL,AVG_SERVICED,SUM_PASSENGERS_ON,SUM_PASSENGERS_OFF,SUM_VEHICLE_SEATS,SUM_LOAD,SUM_PASSENGER_MILES,SUM_WHEELCHAIR,SUM_FON,SUM_FOFF,SUM_RON,SUM_ROFF,SUM_BICYCLE,SUM_KNEEL,AVG_LOAD_P,TRIPS_EARLY,TRIPS_LATE,TRIPS_ONTIME,Latitude,Longitude,SUM_TRAFFIC_PRIORITY,LAT_ACTUAL,LON_ACTUAL,LOAD_DURATION_ALT,LOAD_DURATION,ONTIME,STOP_KEY,TRIPS_COUNT,TRIPS_GROSS,ACTUAL_DIST
10.1,Route #10A,OUTBOUND,,Route #10,,,Bus,320,185,ORCHARD KNOB/GARFIELD,E,0,,,,,0.01632911392,0.179832,0.4428815595,0,0,30,3,14,0.4375,0,0,0,0.195,1,19,2482,325,58.4454,0,1,15,0,5,0,0,13,0,0,0,35.041462,-85.271638,0,35.04146292,-85.27163149,0,0,0,,82,82,2
10.1,Route #10A,OUTBOUND,,Route #10,,,Bus,330,1366,ORCHARD KNOB/CLEVELAND,N,0,,,,,0.003333333333,0.2078736,0.4883130081,0,0,30,3,14,0.4375,0,0,0,0.146,1,16,2482,310,64.440816,1,1,12,0,5,0,0,12,0,0,0,35.042947,-85.270875,0,35.04294637,-85.27087447,0,0,0,,82,82,0
10.1,Route #10A,OUTBOUND,,Route #10,,,Bus,340,1365,ORCHARD KNOB/JACKSON,N,0,,,,,0.007530864198,0.1301496,0.2988289911,0,0,30,3,14,0.4375,0,0,0,0.085,1,8,2482,303,39.4353288,0,1,4,0,5,0,0,12,0,0,0,35.044643,-85.269953,0,35.04465984,-85.26994704,0,0,0,,82,82,6
10.1,Route #10A,OUTBOUND,,Route #10,,,Bus,350,188,OKNOB/CITICO,N,0,,,,,0.02567901235,0.1136904,0.2515613452,0,0,30,3,14,0.4375,0,0,0,0.146,2,13,2482,292,33.1975968,0,2,9,0,4,0,0,11,0,0,0,35.045728,-85.269413,0,35.04573951,-85.26941304,0,0,0,,82,82,4
10.1,Route #10A,OUTBOUND,,Route #10,,,Bus,360,189,OKNOB/ROBBINS,N,0,,,,,0.02296296296,0.195072,0.3813747228,0,0,30,3,13,0.40625,0,0,0,0.268,2,36,2482,258,50.328576,0,2,19,0,11,0,0,10,0,0,0,35.046667,-85.268937,0,35.04671014,-85.26891275,0,0,0,,82,82,17
10.1,Route #10A,OUTBOUND,,Route #10,,,Bus,370,190,OKNOB/MILNE,N,0,,,,,0.005925925926,0.341376,0.615668884,0,0,30,2,12,0.375,0,0,0,0.231,0,20,2482,238,81.247488,0,0,9,0,12,0,0,9,0,0,0,35.048263,-85.268078,0,35.04826632,-85.26807925,0,0,0,,82,82,1
10.1,Route #10A,OUTBOUND,,Route #10,,,Bus,380,191,ROANOKE/COOLEY,N,0,,,,,0.02790123457,0.199644,0.3388765706,0,0,30,2,12,0.375,0,0,0,0.158,3,17,2482,224,44.720256,0,3,7,0,10,0,0,9,0,0,0,35.05035,-85.26571,0,35.05036141,-85.26569948,0,0,0,,82,82,5
10.1,Route #10A,OUTBOUND,,Route #10,,,Bus,390,192,ROANOKE/WILSON,N,0,,,,,0.01654320988,0.19812,0.3242793792,0,0,30,2,13,0.40625,0,0,0,0.121,3,11,2482,216,42.79392,0,3,6,0,5,0,0,8,0,0,0,35.051995,-85.26482,0,35.05199417,-85.26481199,0,0,0,,82,82,2
10.1,Route #10A,OUTBOUND,,Route #10,,,Bus,400,100098,Roa Wil0,X,-1,,,,,0.5521794872,,,0,0,30,2,13,0.40625,0,0,0,0,0,0,2482,216,,0,0,0,0,0,0,0,8,,,,35.0536,-85.26387,0,35.05601527,-85.26224478,0,0,,,82,82,1007
10.1,Route #10A,OUTBOUND,,Route #10,,,Bus,410,193,ROANOKE/WILCOX SE,N,0,,,,,0.05925925926,0.2090928,0.32797949,0,0,30,2,12,0.375,0,0,0,0.28,8,17,2482,207,43.2822096,0,8,12,0,7,0,0,8,0,0,0,35.05362,-85.26393,0,35.05362156,-85.26392552,0,0,0,,82,82,1
10.1,Route #10A,OUTBOUND,,Route #10,,,Bus,420,194,ROANOKE/CAMDEN,N,0,,,,,0.01444444444,0.1399032,0.2120288248,0,0,30,2,11,0.34375,0,0,0,0.17,4,11,2482,200,27.98064,0,4,6,0,5,0,0,8,0,0,0,35.055337,-85.262992,0,35.05535104,-85.2629829,0,0,0,,82,82,6
10.1,Route #10A,OUTBOUND,,Route #10,,,Bus,430,195,ROANOKE/OCOEE,N,0,,,,,0.01716049383,1.1838432,1.587832594,0,0,30,2,10,0.3125,0,0,0,0.317,10,33,2482,177,209.5402464,0,10,31,0,6,0,0,7,0,0,0,35.056493,-85.262372,0,35.05650984,-85.26236179,0,0,0,,82,82,7
10.1,Route #10A,OUTBOUND,,Route #10,,,Bus,440,211,DODSON/CRUTCHFIELD,N,0,,,,,0.003209876543,0.2401824,0.3094050259,0,0,30,2,10,0.3125,0,0,0,0.073,2,9,2482,170,40.831008,0,2,6,0,3,0,0,6,0,0,0,35.064118,-85.254552,0,35.06411663,-85.25455414,0,0,0,,82,82,1
10.1,Route #10A,OUTBOUND,,Route #10,,,Bus,450,212,DODSON/DAISY,N,0,,,,,0.01135802469,0.150876,0.1863567073,0,0,30,1,10,0.3125,0,0,0,0.121,3,10,2482,163,24.592788,0,3,10,0,2,0,0,6,0,0,0,35.066073,-85.253455,0,35.06607796,-85.25345686,0,0,0,,82,82,2
10.1,Route #10A,OUTBOUND,,Route #10,,,Bus,460,213,DODSON/APPLING,N,0,,,,,0.043625,0.1335024,0.1608508869,0,0,30,1,9,0.28125,0,0,0,0.073,3,7,2482,159,21.2268816,2,3,6,0,1,0,0,6,0,0,0,35.067317,-85.252803,0,35.0673245,-85.25279743,0,0,0,,82,82,3
10.1,Route #10A,OUTBOUND,,Route #10,,,Bus,470,214,DODSON/FAIRLEIGH,N,0,,,,,0.00125,0.1289304,0.1543652993,0,0,30,1,8,0.25,0,0,0,0.036,1,2,2482,158,20.3710032,0,1,0,0,2,0,0,6,0,0,0,35.06841,-85.252183,0,35.06841029,-85.25218171,0,0,0,,82,82,0
10.1,Route #10A,OUTBOUND,,Route #10,,,Bus,480,215,DODSON/BACHMAN,N,0,,,,,0.079375,0.1353312,0.1527993348,0,0,30,1,8,0.25,0,0,0,0.134,6,15,2482,149,20.1643488,0,6,10,0,3,0,0,6,0,0,0,35.069467,-85.251612,0,35.06947159,-85.25160895,0,0,0,,82,82,2
10.1,Route #10A,OUTBOUND,,Route #10,,,Bus,490,216,DODSON/CUSHMAN,N,0,,,,,0.2773076923,0.1597152,0.1766999261,0,0,30,1,8,0.25,0,0,0,0.06,2,5,2482,146,23.3184192,0,2,3,0,0,0,0,5,0,0,0,35.070577,-85.251007,0,35.07060842,-85.25098314,0,0,0,,82,82,14
10.1,Route #10A,OUTBOUND,,Route #10,,,Bus,500,100008,StuDod-1,X,-1,,,,,,,,0,0,30,1,8,0.25,0,0,0,0,0,0,2482,146,,0,0,0,0,0,0,0,5,0,7,72,35.071817,-85.250265,0,35.07173076,-85.24996233,0,0,0.911,,82,82,96
10.1,Route #10A,OUTBOUND,,Route #10,,,Bus,510,217,STUART/DODSON,E,0,,,,,,,,0,0,30,1,5,0.15625,0,0,0,0.134,0,16,2482,130,,0,7,15,0,2,0,0,5,0,0,0,35.071728,-85.250165,0,35.07161726,-85.25025091,0,0,0,,82,82,48
10.6,Route #10C,OUTBOUND,,Route #10,,,Bus,10,100026,Sho CART,X,-1,,,,,,,,0,0,30,0,0,0,0,0,0,0,0,0,664,0,,0,0,0,0,0,0,0,0,,,,35.056168,-85.268713,0,35.055765,-85.26959,0,0,,,22,22,301
10.6,Route #10C,OUTBOUND,,Route #10,,,Bus,20,354,SHOLAR/CARTA,S,0,,,,,,1.3834872,0.2735278926,0,0,30,0,2,0.0625,0,0,0,0.227,7,0,664,7,9.6844104,5,7,2,0,0,0,0,1,0,0,0,35.056167,-85.268713,0,35.05612433,-85.268739,0,0,0,,22,22,17
10.6,Route #10C,OUTBOUND,,Route #10,,,Bus,30,505,RIVERSIDE/RIVER PARK,E,0,,,,,0,3.5116008,0.6942751377,0,0,30,0,2,0.0625,0,0,0,0,0,0,664,7,24.5812056,0,0,0,0,0,0,0,1,0,0,0,35.056017,-85.28108,0,35.056019,-85.281082,0,0,0,,22,22,1
10.6,Route #10C,OUTBOUND,,Route #10,,,Bus,40,100218,Mkt Hou,X,-1,,,,,0.7436363636,,,0,0,30,0,2,0.0625,0,0,0,0,0,0,664,7,,0,0,0,0,0,0,0,1,,,,35.042004,-85.30867,0,35.042795,-85.30920868,0,0,,,22,22,331
10.6,Route #10C,OUTBOUND,,Route #10,,,Bus,50,1713,HOUSTON/MARKET,W,0,,,,,1.625,0.131064,0.0333161157,0,0,30,0,2,0.0625,0,0,0,0.136,7,5,664,9,1.179576,0,6,4,1,1,0,0,1,0,0,0,35.042,-85.30867,0,35.04204575,-85.308613,0,0,0,,22,22,24
10.6,Route #10C,OUTBOUND,,Route #10,,,Bus,60,100037,12thMar1,X,-1,,,,,,,,0,0,30,3,5,0.1666666667,0,0,0,0,0,0,300,36,,0,0,0,0,0,0,0,12,,,,35.042,-85.30867,0,35.0429103,-85.3090601,0,0,,,10,10,352
10.6,Route #10C,OUTBOUND,,Route #10,,,Bus,70,145,MARKET/12TH,N,0,,,,,,0.1423416,0.3360984848,0,0,30,3,5,0.1666666667,0,0,0,0.1,2,0,300,38,5.4089808,0,2,0,0,0,0,0,12,0,0,0,35.041675,-85.30864,0,35.04211113,-85.30878675,0,0,0,,10,10,165
10.6,Route #10C,OUTBOUND,,Route #10,,,Bus,80,1560,MARKET/WAREHOUSE ROW,N,0,,,,,0,0.0896112,0.08178267045,0,0,30,1,5,0.15625,0,0,0,0.031,1,1,964,47,4.2117264,0,1,1,0,0,0,0,4,0,0,0,35.04288,-85.309102,0,35.042881,-85.309105,0,0,0,,32,32,1
10.6,Route #10C,OUTBOUND,,Route #10,,,Bus,90,163,MARKET/11TH  PATTEN TOWERS,N,0,,,,,0.05933333333,0.1938528,0.1693892045,0,0,30,1,6,0.1875,0,0,0,0.125,4,6,964,45,8.723376,1,4,3,0,3,0,0,4,0,0,0,35.043448,-85.309277,0,35.04346453,-85.3092826,0,0,0,,32,32,6
10.6,Route #10C,OUTBOUND,,Route #10,,,Bus,100,164,MARKET/MILLER PK,W,0,,,,,0.07,0.1328928,0.1187026515,0,0,30,1,6,0.1875,0,0,0,0.125,5,4,964,46,6.1130688,0,5,2,0,2,0,0,4,0,0,0,35.045045,-85.309308,0,35.04504867,-85.30931689,0,0,0,,32,32,3
10.6,Route #10C,OUTBOUND,,Route #10,,,Bus,110,165,MARKET/M.L.KING,N,0,,,,,0.04,0.158496,0.1384943182,0,0,30,1,6,0.1875,0,0,0,0.125,2,3,964,45,7.13232,0,2,3,0,0,0,0,4,0,0,0,35.046062,-85.30934,0,35.04606893,-85.3093472,0,0,0,,32,32,3
10.6,Route #10C,OUTBOUND,,Route #10,,,Bus,120,1361,MARKET/8TH - SUNTRUST BANK SHELTER,N,0,,,,,0.07466666667,0.230124,0.2144886364,0,0,30,1,7,0.21875,0,0,0,0.125,9,6,964,48,11.045952,0,9,0,0,8,0,0,4,0,0,0,35.047342,-85.309403,0,35.04734667,-85.30941627,0,0,0,,32,32,4
10.6,Route #10C,OUTBOUND,,Route #10,,,Bus,130,1589,MARKET/6TH - COURTS BUILDING,N,0,,,,,0.2353333333,0.1728216,0.2080610795,0,0,30,1,9,0.28125,0,0,0,0.218,19,5,964,62,10.7149392,0,19,6,0,1,0,0,6,0,0,0,35.049317,-85.309498,0,35.04928367,-85.30950747,0,0,0,,32,32,12
10.6,Route #10C,OUTBOUND,,Route #10,,,Bus,140,166,MARKET/5TH,N,0,,,,,0.114,0.1609344,0.196875,0,0,30,1,9,0.28125,0,0,0,0.156,4,3,964,63,10.1388672,0,4,2,0,2,0,0,6,0,0,0,35.05072,-85.309452,0,35.050863,-85.3094842,0,0,0,,32,32,53
10.6,Route #10C,OUTBOUND,,Route #10,,,Bus,150,167,MARKET/4TH,S,0,,,,,0,0.2770632,0.3389382102,0,0,30,1,9,0.28125,0,0,0,0,0,0,964,63,17.4549816,0,0,0,0,0,0,0,6,0,0,0,35.052122,-85.309547,0,35.05212,-85.309547,0,0,0,,32,32,1
10.6,Route #10C,OUTBOUND,,Route #10,,,Bus,160,169,4TH/LOOKOUT,E,0,,,,,0,0.0886968,0.1085049716,0,0,30,1,9,0.28125,0,0,0,0,0,0,964,63,5.5878984,0,0,0,0,0,0,0,6,0,0,0,35.052153,-85.306638,0,35.052155,-85.306641,0,0,0,,32,32,1
10.6,Route #10C,OUTBOUND,,Route #10,,,Bus,170,170,4TH/HIGH,E,0,,,,,0.006666666667,0.2307336,0.2777817235,0,0,30,1,9,0.28125,0,0,0,0.031,0,1,964,62,14.3054832,0,0,1,0,0,0,0,6,0,0,0,35.052095,-85.305668,0,35.05209933,-85.30566433,0,0,0,,32,32,2
10.6,Route #10C,OUTBOUND,,Route #10,,,Bus,180,171,4TH/LINDSAY,W,0,,,,,1.009677419,0.1533144,0.3244969223,1,0,30,3,9,0.28125,0,0,0,0.5,63,16,964,109,16.7112696,0,63,15,0,1,0,0,11,0,0,0,35.051825,-85.303205,0,35.051826,-85.303207,0,0,0,,32,32,1
10.6,Route #10C,OUTBOUND,,Route #10,,,Bus,190,172,4TH/HOUSTON,E,0,,,,,0,0.1804416,0.3889204545,0,0,30,3,10,0.3125,0,0,0,0.062,2,0,964,111,20.0290176,0,2,0,0,0,0,0,11,0,0,0,35.0513,-85.301885,0,35.0513,-85.301888,0,0,0,,32,32,1
10.6,Route #10C,OUTBOUND,,Route #10,,,Bus,200,173,4TH/MABEL,E,0,,,,,0.03875,0.382524,0.8393406723,0,0,30,3,10,0.3125,0,0,0,0.093,4,2,964,113,43.225212,0,4,2,0,0,0,0,11,0,0,0,35.050732,-85.300073,0,35.05073622,-85.30007716,0,0,0,,32,32,2
10.6,Route #10C,OUTBOUND,,Route #10,,,Bus,210,174,3RD/SISKIN,E,0,,,,,0,0.1199007,0.2522194602,0,0,30,3,10,0.3125,0,0,0,0,0,0,964,113,12.989052,0,0,0,0,0,0,0,11,0,0,0,35.05006,-85.296195,0,35.05006,-85.296196,0,0,0,,32,32,0
10.6,Route #10C,OUTBOUND,,Route #10,,,Bus,220,1360,3RD/CSAS,E,0,,,,,0,0.0829056,0.2009090909,0,0,30,3,10,0.3333333333,0,0,0,0,0,0,600,78,6.4666368,0,0,0,0,0,0,0,13,0,0,0,35.049773,-85.295337,0,35.049774,-85.295334,0,0,0,,20,20,1
10.6,Route #10C,OUTBOUND,,Route #10,,,Bus,230,175,3RD/COLLINS,S,0,,,,,0.003125,0.1872996,0.4383404356,0,0,30,3,10,0.3125,0,0,0,0.125,4,3,964,114,22.5740976,0,4,0,0,3,0,0,11,0,0,0,35.04963,-85.294607,0,35.04962828,-85.29461209,0,0,0,,32,32,2
10.6,Route #10C,OUTBOUND,,Route #10,,,Bus,240,1369,3RD/PALMETTO,E,0,,,,,0.008333333333,0.1213104,0.2261363636,0,0,30,3,9,0.28125,0,0,0,0.166,0,4,724,72,8.7343488,0,0,3,0,1,0,0,9,0,0,0,35.048745,-85.293303,0,35.04872354,-85.29324967,0,0,0,,24,24,18
10.6,Route #10C,OUTBOUND,,Route #10,,,Bus,250,176,3RD/HAMPTON,E,0,,,,,0.03967741935,0.1353312,0.2706676136,0,0,30,3,11,0.34375,0,0,0,0.343,3,10,964,103,13.9391136,0,3,6,0,4,0,0,10,0,0,0,35.048327,-85.292078,0,35.04830316,-85.29202532,0,0,0,,32,32,18
10.6,Route #10C,OUTBOUND,,Route #10,,,Bus,260,177,3RD/WIEHL,E,0,,,,,0.06125,0.2185416,0.4370916193,0,0,30,3,10,0.3125,0,0,0,0.281,8,8,964,103,22.5097848,0,8,5,0,3,0,0,10,0,0,0,35.047812,-85.290743,0,35.04781009,-85.29073669,0,0,0,,32,32,2
10.6,Route #10C,OUTBOUND,,Route #10,,,Bus,270,100230,3rdCen0,X,-1,,,,,0.3690625,,,0,0,30,3,10,0.3125,0,0,0,0,0,0,964,103,,0,0,0,0,0,0,0,10,,,,35.04687,-85.28839,0,35.04667172,-85.28781484,0,0,,,32,32,187
10.6,Route #10C,OUTBOUND,,Route #10,,,Bus,280,178,3RD/CENTRAL,E,0,,,,,0.0121875,0.1511808,0.2994318182,0,0,30,3,10,0.3125,0,0,0,0.031,0,1,964,102,15.4204416,0,0,1,0,0,0,0,10,0,0,0,35.046953,-85.288567,0,35.04693409,-85.28851597,0,0,0,,32,32,17
10.6,Route #10C,OUTBOUND,,Route #10,,,Bus,290,179,3RD/ONEAL,S,0,,,,,0.02875,0.529209,0.933351089,0,0,30,3,10,0.3125,0,0,0,0.093,2,3,964,101,48.0666552,0,2,3,0,0,0,0,10,0,0,0,35.046392,-85.287057,0,35.04639384,-85.28705863,0,0,0,,32,32,1
10.6,Route #10C,OUTBOUND,,Route #10,,,Bus,300,180,3RD/SCRUGGS,E,0,,,,,0,0.4992624,1.396022727,0,0,30,4,10,0.3333333333,0,0,0,0,0,0,240,36,17.9734464,0,0,0,0,0,0,0,15,0,0,0,35.045837,-85.285515,0,35.045837,-85.285515,0,0,0,,8,8,0
10.6,Route #10C,OUTBOUND,,Route #10,,,Bus,310,181,3RD/WARNER PARK,E,0,,,,,0.0009375,0.2505456,0.5059659091,0,0,30,3,10,0.3125,0,0,0,0.218,12,9,964,104,26.0567424,0,12,7,0,1,0,0,10,0,0,0,35.043972,-85.28054,0,35.04396759,-85.28052691,0,0,0,,32,32,4
10.6,Route #10C,OUTBOUND,,Route #10,,,Bus,320,182,3RD/HIGHLAND PARK,S,0,,,,,0.010625,0.1261872,0.2621803977,0,0,30,3,11,0.34375,0,0,0,0.093,3,0,964,107,13.5020304,0,3,0,0,0,0,0,11,0,0,0,35.043102,-85.278028,0,35.0431025,-85.27804341,0,0,0,,32,32,5
10.6,Route #10C,OUTBOUND,,Route #10,,,Bus,330,183,3RD/HOLLY,E,0,,,,,0,0.3179064,0.6605172822,0,0,30,3,10,0.3125,0,0,0,0.062,1,1,964,107,34.0159848,0,1,0,0,1,0,0,11,0,0,0,35.042617,-85.276788,0,35.042618,-85.276787,0,0,0,,32,32,0
10.6,Route #10C,OUTBOUND,,Route #10,,,Bus,340,184,3RD/HAWTHORNE,E,0,,,,,0,0.1499616,0.3115767045,0,0,30,3,10,0.3125,0,0,0,0,0,0,964,107,16.0458912,0,0,0,0,0,0,0,11,0,0,0,35.041453,-85.273642,0,35.041454,-85.273643,0,0,0,,32,32,0
10.6,Route #10C,OUTBOUND,,Route #10,,,Bus,350,312,3RD/OKNOB,E,0,,,,,0.025,0.233553,0.4815400095,0,0,30,3,9,0.28125,0,0,0,0.187,2,8,964,101,24.7988328,0,2,8,0,0,0,0,10,0,0,0,35.040865,-85.272163,0,35.04087044,-85.27216663,0,0,0,,32,32,2
10.6,Route #10C,OUTBOUND,,Route #10,,,Bus,360,1380,3RD/ORCHARD KNOB ELEMENTARY SCHOOL,E,0,,,,,0,0.1216152,0.1763257576,0,0,30,2,5,0.15625,0,0,0,0,0,0,364,28,3.4052256,0,0,0,0,0,0,0,7,0,0,0,35.040325,-85.270573,0,35.040325,-85.270576,0,0,0,,12,12,1
10.6,Route #10C,OUTBOUND,,Route #10,,,Bus,370,313,3RD/WILLOW,S,0,,,,,0,0.09906,0.1942767519,0,0,30,3,9,0.28125,0,0,0,0,0,0,964,101,10.00506,0,0,0,0,0,0,0,10,0,0,0,35.039895,-85.26935,0,35.039894,-85.269348,0,0,0,,32,32,1
10.6,Route #10C,OUTBOUND,,Route #10,,,Bus,380,314,WILLOW/4TH,S,0,,,,,0.044375,0.0877824,0.1721590909,0,0,30,3,9,0.28125,0,0,0,0,0,0,964,101,8.8660224,0,0,0,0,0,0,0,10,0,0,0,35.039077,-85.269715,0,35.03907597,-85.269714,0,0,0,,32,32,0
10.6,Route #10C,OUTBOUND,,Route #10,,,Bus,390,315,WILLOW/5TH,S,0,,,,,0,0.105156,0.2062322443,0,0,30,3,9,0.28125,0,0,0,0,0,0,964,101,10.620756,0,0,0,0,0,0,0,10,0,0,0,35.038338,-85.270048,0,35.038338,-85.27005,0,0,0,,32,32,1
10.6,Route #10C,OUTBOUND,,Route #10,,,Bus,400,316,WILLOW/IVY,S,0,,,,,0,0.1170432,0.2295454545,0,0,30,3,9,0.28125,0,0,0,0,0,0,964,101,11.8213632,0,0,0,0,0,0,0,10,0,0,0,35.037455,-85.270447,0,35.037457,-85.270447,0,0,0,,32,32,1
10.6,Route #10C,OUTBOUND,,Route #10,,,Bus,410,317,WILLOW/VINE,S,0,,,,,0.006071428571,0.1216533,0.2223248106,0,0,30,3,9,0.28125,0,0,0,0.093,2,1,964,102,11.4495072,0,2,1,0,0,0,0,10,0,0,0,35.036507,-85.271002,0,35.03646446,-85.27102796,0,0,0,,32,32,17
10.6,Route #10C,OUTBOUND,,Route #10,,,Bus,420,318,WILLOW/OAK,S,0,,,,,0.099,0.0966216,0.2341477273,0,0,30,3,9,0.3,0,0,0,0.2,5,1,600,78,7.5364848,0,5,1,0,0,0,0,13,0,0,0,35.03581,-85.271352,0,35.03574715,-85.27138775,0,0,0,,20,20,25
10.6,Route #10C,OUTBOUND,,Route #10,,,Bus,430,100027,Wil McC0,X,-1,,,,,0.7809375,,,0,0,30,3,9,0.28125,0,0,0,0,0,0,964,106,,0,0,0,0,0,0,0,10,0,5,27,35.035,-85.27185,0,35.03437263,-85.27216238,0,0,0.844,,32,32,247
10.6,Route #10C,OUTBOUND,,Route #10,,,Bus,440,349,WILLOW/MCCALLIE,S,0,,,,,0,0.10668,0.2195785985,0,0,30,3,9,0.28125,0,0,0,0,0,0,964,106,11.30808,0,0,0,0,0,0,0,10,0,0,0,35.035023,-85.271797,0,35.035023,-85.271797,0,0,0,,32,32,0
10.6,Route #10C,OUTBOUND,,Route #10,,,Bus,450,319,WILLOW/DUNCAN,S,0,,,,,0.011875,0.100584,0.203125,0,0,30,3,9,0.28125,0,0,0,0.125,3,5,964,104,10.460736,0,3,5,0,0,0,0,10,0,0,0,35.034157,-85.272273,0,35.03415603,-85.27227359,0,0,0,,32,32,0
10.6,Route #10C,OUTBOUND,,Route #10,,,Bus,460,320,WILLOW/CHAMBERLAIN,S,0,,,,,0.009677419355,0.1893189,0.3632043087,0,0,30,3,9,0.28125,0,0,0,0,0,0,964,104,18.7046616,0,0,0,0,0,0,0,10,0,0,0,35.033347,-85.272718,0,35.03331919,-85.27273477,0,0,0,,32,32,11
10.6,Route #10C,OUTBOUND,,Route #10,,,Bus,470,829,WILLOW/BAILEY,E,0,,,,,0.01473684211,0.1652016,0.3798106061,0,0,30,3,8,0.2666666667,0,0,0,0.1,1,2,600,74,12.2249184,0,1,0,0,2,0,0,12,0,0,0,35.032425,-85.273435,0,35.03239389,-85.27335484,0,0,0,,20,20,27
10.6,Route #10C,OUTBOUND,,Route #10,,,Bus,480,321,BAILEY AVE/KELLY,E,0,,,,,0,0.1405128,0.2810310133,0,0,30,3,8,0.25,0,0,0,0,0,0,964,103,14.4728184,0,0,0,0,0,0,0,10,0,0,0,35.031813,-85.271797,0,35.031815,-85.271797,0,0,0,,32,32,1
10.6,Route #10C,OUTBOUND,,Route #10,,,Bus,490,322,BAILEY AVE/LYERLY,E,0,,,,,0,0.4921377,1.086434659,0,0,30,3,8,0.25,0,0,0,0,0,0,964,103,55.9503072,0,0,0,0,0,0,0,10,0,0,0,35.03128,-85.270398,0,35.031281,-85.270401,0,0,0,,32,32,1
10.6,Route #10C,OUTBOUND,,Route #10,,,Bus,500,830,BAILEY AVE/WATKINS,E,0,,,,,0,0.5504688,0.8266098485,0,0,30,2,6,0.1875,0,0,0,0,0,0,364,29,15.9635952,0,0,0,0,0,0,0,7,0,0,0,35.030705,-85.268905,0,35.030704,-85.268906,0,0,0,,12,12,0
10.6,Route #10C,OUTBOUND,,Route #10,,,Bus,510,323,DODDS/DUNCAN,N,0,,,,,0,0.1789176,0.3613162879,0,0,30,3,8,0.25,0,0,0,0.093,2,1,964,104,18.6074304,0,2,0,0,1,0,0,10,0,0,0,35.030907,-85.264263,0,35.030907,-85.264259,0,0,0,,32,32,1
10.6,Route #10C,OUTBOUND,,Route #10,,,Bus,520,324,GLENWOOD/OAK,N,0,,,,,0.0575,0.1588008,0.3299419981,0,0,30,3,8,0.25,0,0,0,0.281,7,4,964,107,16.9916856,0,7,4,0,0,0,0,11,0,0,0,35.032365,-85.263453,0,35.03242622,-85.263423,0,0,0,,32,32,24
10.6,Route #10C,OUTBOUND,,Route #10,,,Bus,530,325,GLENWOOD/VINE,N,0,,,,,0.0009375,0.16764,0.3483072917,0,0,30,3,8,0.25,0,0,0,0,0,0,964,107,17.93748,0,0,0,0,0,0,0,11,0,0,0,35.033673,-85.262753,0,35.03367213,-85.262756,0,0,0,,32,32,1
10.6,Route #10C,OUTBOUND,,Route #10,,,Bus,540,326,GLENWOOD/5TH,N,0,,,,,0,0.1002792,0.208351089,0,0,30,3,8,0.25,0,0,0,0,0,0,964,107,10.7298744,0,0,0,0,0,0,0,11,0,0,0,35.035048,-85.26199,0,35.035049,-85.261993,0,0,0,,32,32,1
10.6,Route #10C,OUTBOUND,,Route #10,,,Bus,550,327,GLENWOOD/4TH,N,0,,,,,0,0.10668,0.2216500947,0,0,30,3,8,0.25,0,0,0,0,0,0,964,107,11.41476,0,0,0,0,0,0,0,11,0,0,0,35.035867,-85.261562,0,35.035866,-85.261559,0,0,0,,32,32,1
10.6,Route #10C,OUTBOUND,,Route #10,,,Bus,560,328,GLENWOOD/3RD,N,0,,,,,0.0084375,0.3090291,0.5963304924,0,0,30,3,8,0.25,0,0,0,0.062,0,2,964,105,30.7104288,0,0,2,0,0,0,0,10,0,0,0,35.036725,-85.261037,0,35.03672116,-85.26104381,0,0,0,,32,32,2
10.6,Route #10C,OUTBOUND,,Route #10,,,Bus,570,329,GLENWOOD/418 GLENWOOD,N,0,,,,,0,0.1652016,0.3746780303,0,0,30,3,8,0.2666666667,0,0,0,0,0,0,600,73,12.0597168,0,0,0,0,0,0,0,12,0,0,0,35.038692,-85.26102,0,35.038692,-85.261017,0,0,0,,20,20,1
10.6,Route #10C,OUTBOUND,,Route #10,,,Bus,580,330,GLENWOOD/PARKWOOD,N,0,,,,,0.00625,0.3008376,0.5374289773,0,0,30,2,7,0.21875,0,0,0,0.281,0,13,964,92,27.6770592,0,0,6,0,7,0,0,9,0,0,0,35.039538,-85.259638,0,35.03955775,-85.25962122,0,0,0,,32,32,9
10.6,Route #10C,OUTBOUND,,Route #10,,,Bus,590,1593,GLENWOOD/CITICO,N,0,,,,,0.0053125,0.1200912,0.212204072,0,0,30,2,7,0.21875,0,0,0,0.031,0,1,964,91,10.9282992,0,0,1,0,0,0,0,9,0,0,0,35.04162,-85.258318,0,35.04161859,-85.25831816,0,0,0,,32,32,1
